"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81"
0.15074626865671642,0.0880597014925373,0.11791044776119403,0.10597014925373134,0.09203980099502487,0.08656716417910448,0.05721393034825871,0.03482587064676617,0.017412935323383085,0.014925373134328358,0.011442786069651741,0.008955223880597015,0.011940298507462687,0.011442786069651741,0.006965174129353234,0.007462686567164179,0.005970149253731343,0.003980099502487562,0.0024875621890547263,0.003980099502487562,0.004975124378109453,0.001990049751243781,0.0029850746268656717,0.003980099502487562,0.0024875621890547263,4.975124378109452e-4,0,0,0,0,0,9.950248756218905e-4,0,4.975124378109452e-4,0.0029850746268656717,0.013432835820895522,0.023383084577114428,0.030845771144278607,0.044278606965174126,0.021393034825870648,0.003980099502487562,9.950248756218905e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15794481446241673,0.07183634633682208,0.0922930542340628,0.11084681255946717,0.11893434823977164,0.08705994291151284,0.08372978116079924,0.04900095147478592,0.028068506184586107,0.025689819219790674,0.012844909609895337,0.017126546146527116,0.006184586108468126,0.009990485252140819,0.006660323501427212,0.011417697431018078,0.003805899143672693,0.007136060894386299,0.002378686964795433,0.0028544243577545195,0.003330161750713606,0.006184586108468126,0.006184586108468126,0.003330161750713606,0.004757373929590866,0.002378686964795433,0,0,0,0,9.514747859181732e-4,0,4.757373929590866e-4,4.757373929590866e-4,9.514747859181732e-4,4.757373929590866e-4,0.004281636536631779,0.011417697431018078,0.019029495718363463,0.017602283539486202,0.008563273073263558,0.003805899143672693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1346976175931582,0.06169822846670739,0.09804520464263898,0.09712889431887599,0.09071472205253513,0.0986560781918143,0.06291997556505803,0.07025045815516189,0.047648136835675016,0.023213194868662187,0.023213194868662187,0.016188149053146,0.011606597434331093,0.00885766646304215,0.00885766646304215,0.00885766646304215,0.007330482590103849,0.0036652412950519244,0.005497861942577886,0.0015271838729383018,0.0012217470983506415,0.0030543677458766036,0.003359804520464264,0.005497861942577886,0.003359804520464264,0.002748930971288943,0,3.0543677458766036e-4,6.108735491753207e-4,0,0,0.0021380574221136223,0,0,3.0543677458766036e-4,9.163103237629811e-4,0.003359804520464264,0.009773976786805132,0.01588271227855834,0.028405620036652413,0.019853390348197924,0.012828344532681736,0.005803298717165547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10599835661462613,0.07093946863872912,0.08052588331963846,0.08271706381813201,0.09175568337441797,0.09394686387291153,0.08518214187893727,0.06135305395781977,0.047110380717611616,0.05012325390304026,0.023555190358805808,0.013420980553273076,0.012873185428649686,0.011503697617091208,0.006299643933168995,0.008490824431662557,0.005477951246233908,0.0030128731854286495,0.0024650780608052587,0.004382360996987127,0.002738975623116954,0.001917282936181868,0.0010955902492467817,0.0016433853738701725,0.004108463434675432,0.0010955902492467817,0,2.738975623116954e-4,2.738975623116954e-4,5.477951246233908e-4,5.477951246233908e-4,0,5.477951246233908e-4,0.0010955902492467817,0.0016433853738701725,2.738975623116954e-4,8.216926869350862e-4,0.0030128731854286495,0.008216926869350863,0.01972062448644207,0.033415502602026845,0.032593809915091754,0.015612161051766639,0.007395234182415777,2.738975623116954e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10338345864661654,0.05880773361976369,0.10096670247046187,0.08324382384532761,0.09076262083780881,0.07733619763694952,0.07169709989258861,0.06525241675617616,0.055853920515574654,0.04779806659505908,0.03383458646616541,0.01799140708915145,0.020139634801288938,0.01288936627282492,0.011278195488721804,0.009398496240601503,0.006981740064446832,0.004296455424274973,0.0053705692803437165,0.0021482277121374865,0.004027926960257788,0.00322234156820623,0.0013426423200859291,0.001611170784103115,0.0010741138560687433,0.003490870032223416,0.0013426423200859291,2.685284640171858e-4,5.370569280343716e-4,0,0,0,0,0,5.370569280343716e-4,8.055853920515575e-4,8.055853920515575e-4,0.001611170784103115,0.0013426423200859291,0.013157894736842105,0.01799140708915145,0.02121374865735768,0.02389903329752954,0.01476906552094522,0.006981740064446832,5.370569280343716e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10504662643993418,0.05512890839275919,0.10175534832693363,0.09544706527701591,0.08365331870543061,0.0721338453099287,0.07021393307734504,0.05704882062534284,0.05924300603400987,0.044432254525507406,0.0392210641799232,0.03373560065825562,0.016182117388919365,0.01782775644541964,0.009325287986834888,0.007405375754251234,0.009599561162918267,0.007953922106417993,0.0032912781130005485,0.0038398244651673065,0.0019199122325836533,0.0013713658804168952,0.0021941854086670325,0.0027427317608337905,0.0024684585847504115,0.0016456390565002743,2.7427317608337906e-4,2.7427317608337906e-4,0,0,5.485463521667581e-4,2.7427317608337906e-4,2.7427317608337906e-4,0,2.7427317608337906e-4,0,0,0,2.7427317608337906e-4,0.0016456390565002743,0.010148107515085025,0.013987931980252331,0.021393307734503566,0.02303894679100384,0.015633571036752607,0.006856829402084476,2.7427317608337906e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10848287112561175,0.053833605220228384,0.09094616639477977,0.09135399673735727,0.09380097879282219,0.0701468189233279,0.05587275693311582,0.05628058727569331,0.04404567699836868,0.05138662316476346,0.042822185970636216,0.03466557911908646,0.029771615008156605,0.017128874388254486,0.01264274061990212,0.01264274061990212,0.005301794453507341,0.012234910277324634,0.01101141924959217,0.004893964110929853,0.00367047308319739,0.0020391517128874386,0.0065252854812398045,8.156606851549756e-4,0.0016313213703099511,4.078303425774878e-4,0,0,0,0,0,4.078303425774878e-4,0,0,4.078303425774878e-4,0,4.078303425774878e-4,8.156606851549756e-4,0,4.078303425774878e-4,0.0020391517128874386,0.006933115823817292,0.016721044045676998,0.020799347471451877,0.017536704730831975,0.014274061990212071,0.004893964110929853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08855353075170842,0.038154897494305236,0.07801822323462415,0.08399772209567198,0.09823462414578588,0.08228929384965832,0.06662870159453303,0.050683371298405465,0.05125284738041002,0.047266514806378133,0.05210706150341686,0.034738041002277904,0.03644646924829157,0.029612756264236904,0.015375854214123007,0.010535307517084282,0.007972665148063782,0.0056947608200455585,0.007972665148063782,0.0056947608200455585,0.003701594533029613,0.003416856492027335,0.0028473804100227792,0.002277904328018223,0.0014236902050113896,0.0011389521640091116,0,2.847380410022779e-4,2.847380410022779e-4,8.542141230068337e-4,0,0,0,0,2.847380410022779e-4,0,2.847380410022779e-4,0,2.847380410022779e-4,0,0.0011389521640091116,0.002277904328018223,0.0076879271070615035,0.0193621867881549,0.02334851936218679,0.019646924829157177,0.013382687927107062,0.004840546697038725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10180275715800637,0.04383174266525274,0.053375751148815834,0.08448214916931777,0.07529162248144221,0.08907741251325557,0.07423117709437964,0.05726405090137858,0.048427006009190525,0.04878048780487805,0.0512548603746907,0.04029692470837752,0.0335807705903146,0.03711558854718982,0.03499469777306469,0.018027571580063628,0.010604453870625663,0.009544008483563097,0.007776599505125486,0.007423117709437964,0.008483563096500531,0.003534817956875221,0.003534817956875221,0.0021208907741251328,0.003888299752562743,0.002827854365500177,7.069635913750442e-4,7.069635913750442e-4,0,0,0.0014139271827500884,0,0,0,0,0,0,0,0,0,0,0.0014139271827500884,0,0.003181336161187699,0.005302226935312832,0.013078826440438318,0.011311417462000707,0.008483563096500531,0.002827854365500177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07596594629993451,0.03339882121807466,0.0481335952848723,0.05795677799607073,0.07694826457105436,0.08742632612966601,0.07269155206286837,0.07400130975769482,0.05795677799607073,0.04911591355599214,0.045841519318926,0.0435494433529797,0.047151277013752456,0.03765553372626064,0.04453176162409954,0.025540275049115914,0.01768172888015717,0.016371971185330715,0.008840864440078585,0.006548788474132285,0.006548788474132285,0.003601833660772757,0.004256712508185986,0.0032743942370661427,0.0019646365422396855,0.0016371971185330713,0,0,0,0,0,3.274394237066143e-4,0,0,0,3.274394237066143e-4,0,3.274394237066143e-4,0,3.274394237066143e-4,0,0,0,3.274394237066143e-4,0.0032743942370661427,0.012115258677144728,0.012770137524557957,0.014407334643091027,0.004911591355599214,0.0022920759659463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08439086294416244,0.04060913705583756,0.041560913705583756,0.051078680203045686,0.04885786802030457,0.07455583756345177,0.06123096446700508,0.07296954314720812,0.06218274111675127,0.04854060913705584,0.05012690355329949,0.041243654822335024,0.04473350253807107,0.048223350253807105,0.041243654822335024,0.03934010152284264,0.02982233502538071,0.01300761421319797,0.009200507614213198,0.008248730964467006,0.008248730964467006,0.006979695431472081,0.007931472081218274,0.004758883248730965,9.517766497461929e-4,6.345177664974619e-4,0,3.1725888324873094e-4,0,0,0,0,0,9.517766497461929e-4,0,0,0,0,3.1725888324873094e-4,0,6.345177664974619e-4,9.517766497461929e-4,3.1725888324873094e-4,3.1725888324873094e-4,6.345177664974619e-4,0.004441624365482234,0.00983502538071066,0.014276649746192893,0.010786802030456852,0.010469543147208122,0.004758883248730965,3.1725888324873094e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06664520283322602,0.041532517707662586,0.0437862202189311,0.0463618802318094,0.05795235028976175,0.05054732775273664,0.060206052801030266,0.05763039278815196,0.07147456535737283,0.05730843528654218,0.04797166773985834,0.041532517707662586,0.04475209272376046,0.04056664520283323,0.0463618802318094,0.0412105602060528,0.03992273019961365,0.03412749517063748,0.015453960077269801,0.0128783000643915,0.008048937540244688,0.008692852543464262,0.0038634900193174502,0.0051513200257566,0.0025756600128783,0.0019317450096587251,0,9.658725048293626e-4,0,3.219575016097875e-4,3.219575016097875e-4,0,3.219575016097875e-4,0,0,0,0,0,0,0,0,0,0,0,3.219575016097875e-4,0.0025756600128783,0.0038634900193174502,0.008370895041854474,0.01159047005795235,0.0103026400515132,0.010946555054732776,9.658725048293626e-4,6.43915003219575e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07676056338028169,0.04154929577464789,0.05,0.044366197183098595,0.04295774647887324,0.05211267605633803,0.04542253521126761,0.053873239436619716,0.06056338028169014,0.057746478873239436,0.05070422535211268,0.05845070422535211,0.03767605633802817,0.03626760563380282,0.04612676056338028,0.041901408450704225,0.04014084507042254,0.03380281690140845,0.027464788732394368,0.019014084507042252,0.01056338028169014,0.006690140845070422,0.006690140845070422,0.007042253521126761,0.005633802816901409,0.0031690140845070424,3.5211267605633805e-4,0,0,0,3.5211267605633805e-4,0,0,0,3.5211267605633805e-4,0.001056338028169014,3.5211267605633805e-4,3.5211267605633805e-4,0,0,0,0,0,7.042253521126761e-4,3.5211267605633805e-4,0,7.042253521126761e-4,0.0028169014084507044,0.009859154929577466,0.009154929577464789,0.009154929577464789,0.007042253521126761,3.5211267605633805e-4,3.5211267605633805e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07342784442021083,0.04143947655398037,0.05670665212649945,0.05452562704471101,0.04725554343874955,0.039985459832788076,0.04034896401308615,0.04362050163576881,0.05270810614322065,0.03635041802980734,0.05488913122500909,0.06361323155216285,0.044347509996364956,0.046528535078153396,0.04725554343874955,0.04071246819338423,0.03925845147219193,0.030897855325336242,0.029080334423845874,0.023627771719374774,0.014176663031624863,0.011632133769538349,0.008360596146855689,0.003998545983278807,0.003271537622682661,0.0029080334423845873,0.0010905125408942203,0,0,0,3.635041802980734e-4,3.635041802980734e-4,0,3.635041802980734e-4,0,0,0,0,0,0,0,3.635041802980734e-4,0,0,0,0.0014540167211922936,3.635041802980734e-4,3.635041802980734e-4,0.0010905125408942203,0.0061795710650672485,0.012359142130134497,0.011268629589240277,0.008724100327153763,0.003998545983278807,7.270083605961468e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07040062232594321,0.034227926876701675,0.049008168028004666,0.041229093737845196,0.050952936600544535,0.046285492026448855,0.039673278879813305,0.042395954881369116,0.035394788020225595,0.038506417736289385,0.049786075457020615,0.048619214313496695,0.049008168028004666,0.040062232594321276,0.045118630882924934,0.03267211201866978,0.049397121742512644,0.03695060287825749,0.039673278879813305,0.038895371450797356,0.024504084014002333,0.019447685725398678,0.008556981719175419,0.008945935433683392,0.005834305717619603,0.004667444574095682,7.779074290159471e-4,7.779074290159471e-4,0.0011668611435239206,0,0,3.8895371450797355e-4,0,0,0,3.8895371450797355e-4,3.8895371450797355e-4,0,3.8895371450797355e-4,3.8895371450797355e-4,0,0,0,0,3.8895371450797355e-4,3.8895371450797355e-4,0,0,7.779074290159471e-4,0.0054453520031116295,0.007779074290159471,0.013613380007779074,0.010501750291715286,0.003500583430571762,0.002333722287047841,3.8895371450797355e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06583701324769169,0.037334403853873946,0.05941389000401445,0.04897631473303894,0.06142111601766359,0.03532717784022481,0.040947410678442396,0.0381372942593336,0.047771979124849456,0.02890405459654757,0.04054596547571256,0.035728623042954634,0.04817342432757928,0.06262545162585308,0.03532717784022481,0.043356081894821354,0.04415897230028101,0.03412284223203533,0.03331995182657567,0.024889602569249297,0.034524287434765155,0.018065034122842234,0.014853472501003613,0.0072260136491368926,0.0076274588518667205,0.0068245684464070654,0,8.028904054596548e-4,4.014452027298274e-4,4.014452027298274e-4,8.028904054596548e-4,4.014452027298274e-4,4.014452027298274e-4,0,4.014452027298274e-4,0,0,8.028904054596548e-4,4.014452027298274e-4,0,0,0,0,0,4.014452027298274e-4,4.014452027298274e-4,0,0,0,4.014452027298274e-4,0.003211561621838619,0.0068245684464070654,0.010036130068245684,0.009634684865515858,0.006423123243677238,0.0024086712163789645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05091649694501019,0.037881873727087574,0.06069246435845214,0.06272912423625254,0.05010183299389002,0.03706720977596741,0.05010183299389002,0.03340122199592668,0.02525458248472505,0.033808553971486764,0.0329938900203666,0.04032586558044807,0.043584521384928715,0.05295315682281059,0.0505091649694501,0.04684317718940937,0.03543788187372709,0.03584521384928717,0.03665987780040733,0.03543788187372709,0.02810590631364562,0.026883910386965377,0.017107942973523423,0.008146639511201629,0.013441955193482688,0.008961303462321792,4.073319755600815e-4,0.002443991853360489,4.073319755600815e-4,0,0,0,0,0,0,0,0,0,4.073319755600815e-4,0,0,0,0,0,0,0,8.14663951120163e-4,0.0012219959266802445,0.0012219959266802445,0,8.14663951120163e-4,0.002036659877800407,0.006924643584521385,0.009775967413441956,0.009368635437881873,0.005702647657841141,0.003258655804480652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05315904139433551,0.037037037037037035,0.06274509803921569,0.07015250544662309,0.06143790849673202,0.048366013071895426,0.044880174291938996,0.037037037037037035,0.038779956427015254,0.026579520697167756,0.030065359477124184,0.030501089324618737,0.0383442265795207,0.04400871459694989,0.03965141612200436,0.04400871459694989,0.037037037037037035,0.027886710239651415,0.03137254901960784,0.038779956427015254,0.02832244008714597,0.026143790849673203,0.0196078431372549,0.0196078431372549,0.014814814814814815,0.00392156862745098,0.00261437908496732,0,4.3572984749455336e-4,0,0,0,0,0,0,0,0,0,0,0,0,4.3572984749455336e-4,0,4.3572984749455336e-4,0,0,4.3572984749455336e-4,4.3572984749455336e-4,0,0,0,0.002178649237472767,0.004357298474945534,0.00522875816993464,0.010021786492374727,0.011764705882352941,0.006100217864923747,0.00130718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.030353430353430355,0.028274428274428276,0.04407484407484408,0.07234927234927235,0.06611226611226612,0.07276507276507277,0.0395010395010395,0.038253638253638256,0.028274428274428276,0.029106029106029108,0.02993762993762994,0.03908523908523909,0.03492723492723493,0.03659043659043659,0.03617463617463618,0.046153846153846156,0.04407484407484408,0.02577962577962578,0.0316008316008316,0.030353430353430355,0.03076923076923077,0.027442827442827444,0.017463617463617465,0.019542619542619544,0.019542619542619544,0.009147609147609148,0.00498960498960499,0.002494802494802495,4.158004158004158e-4,0.004158004158004158,0.0029106029106029108,0.0016632016632016633,0.0012474012474012475,0,0.0016632016632016633,0.0012474012474012475,0,0.0012474012474012475,4.158004158004158e-4,0,0,0.0016632016632016633,0,0.0012474012474012475,0,0.0012474012474012475,8.316008316008316e-4,0,8.316008316008316e-4,0,0.0016632016632016633,4.158004158004158e-4,0.0012474012474012475,0.005405405405405406,0.007484407484407485,0.007484407484407485,0.00997920997920998,0.007068607068607069,0.0029106029106029108,4.158004158004158e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023907666941467436,0.025968672712283595,0.04534212695795548,0.03709810387469085,0.04740313272877164,0.06677658697444352,0.041220115416323165,0.030915086562242376,0.028029678483099753,0.024319868095630668,0.030090684253915912,0.025556471558120363,0.038746908491343775,0.03462489694971146,0.036685902720527616,0.038746908491343775,0.048639736191261336,0.031327287716405604,0.02967848309975268,0.023083264633140973,0.03215169002473207,0.0325638911788953,0.03586150041220115,0.02514427040395713,0.01978565539983512,0.02267106347897774,0.015251442704039572,0.004534212695795548,0.004122011541632316,0.00494641384995878,0.00247320692497939,0.003709810387469085,0.002061005770816158,0.001236603462489695,0,0.00247320692497939,4.1220115416323167e-4,0.002061005770816158,0.001236603462489695,0.0016488046166529267,8.244023083264633e-4,8.244023083264633e-4,0.001236603462489695,4.1220115416323167e-4,0.001236603462489695,0,0,0,4.1220115416323167e-4,0.0028854080791426216,4.1220115416323167e-4,0.002061005770816158,0.0032976092333058533,0.00741962077493817,0.00741962077493817,0.009068425391591096,0.009068425391591096,0.015663643858202802,0.013190436933223413,0.002061005770816158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015454545454545455,0.010454545454545454,0.023636363636363636,0.041363636363636366,0.03409090909090909,0.056818181818181816,0.05909090909090909,0.05090909090909091,0.05136363636363636,0.04181818181818182,0.02409090909090909,0.02772727272727273,0.030454545454545453,0.04454545454545455,0.030454545454545453,0.031818181818181815,0.02772727272727273,0.03727272727272727,0.055,0.04090909090909091,0.02409090909090909,0.024545454545454544,0.02772727272727273,0.028181818181818183,0.019090909090909092,0.019545454545454546,0.01681818181818182,0.007727272727272728,0.006363636363636364,0.004090909090909091,0.0022727272727272726,0,0.0018181818181818182,4.5454545454545455e-4,0.0022727272727272726,4.5454545454545455e-4,0.0022727272727272726,0,0,0.0018181818181818182,0.0013636363636363637,9.090909090909091e-4,4.5454545454545455e-4,0.0013636363636363637,4.5454545454545455e-4,9.090909090909091e-4,9.090909090909091e-4,9.090909090909091e-4,0,9.090909090909091e-4,0,9.090909090909091e-4,9.090909090909091e-4,0.0018181818181818182,0.007272727272727273,0.006363636363636364,0.014545454545454545,0.01090909090909091,0.015,0.006818181818181818,0.0027272727272727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015214384508990318,0.003227293683725219,0.01475334255417243,0.02074688796680498,0.028123559243891195,0.047487321346242506,0.05301982480405717,0.05255878284923928,0.04333794375288151,0.047487321346242506,0.03135085292761641,0.03411710465652374,0.02627939142461964,0.027201475334255418,0.03411710465652374,0.022591055786076533,0.04887044721069617,0.0437989857076994,0.04333794375288151,0.04472106961733518,0.030428769017980636,0.03135085292761641,0.02996772706316275,0.02950668510834486,0.02858460119870908,0.021668971876440755,0.015675426463808206,0.01705855232826187,0.006915629322268326,0.007376671277086215,0.005532503457814661,0.003227293683725219,0.0018441678192715537,0.0027662517289073307,0.003227293683725219,4.610419548178884e-4,9.220839096357768e-4,4.610419548178884e-4,0,9.220839096357768e-4,0,4.610419548178884e-4,9.220839096357768e-4,4.610419548178884e-4,4.610419548178884e-4,0.0013831258644536654,0,0,9.220839096357768e-4,0,0,4.610419548178884e-4,0.0013831258644536654,9.220839096357768e-4,0.003227293683725219,0.0027662517289073307,0.01429230059935454,0.010603964960811434,0.01475334255417243,0.00875979714153988,0.01429230059935454,0.003227293683725219,4.610419548178884e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011052378664103796,0.004324843825084094,0.009610764055742432,0.016818837097549257,0.035559827006247,0.03315713599231139,0.04276790004805382,0.04084574723690534,0.05430081691494474,0.035079288803459875,0.026429601153291685,0.03267659778952427,0.04469005285920231,0.026429601153291685,0.03315713599231139,0.03315713599231139,0.025949062950504566,0.02739067755886593,0.03652090341182124,0.04517059106198943,0.037962518020182606,0.03700144161460836,0.03267659778952427,0.0245074483421432,0.035079288803459875,0.03315713599231139,0.024987986544930323,0.020182604517059107,0.028832292167227293,0.012013455069678039,0.006727534839019702,0.0038443056222969728,0.005766458433445459,0.004324843825084094,0.0028832292167227293,0.005285920230658337,0.0014416146083613647,4.805382027871216e-4,0.0028832292167227293,0.0014416146083613647,4.805382027871216e-4,4.805382027871216e-4,0,0.0014416146083613647,0,0.0014416146083613647,0.0014416146083613647,4.805382027871216e-4,9.610764055742432e-4,9.610764055742432e-4,0,0.0014416146083613647,9.610764055742432e-4,0.0014416146083613647,9.610764055742432e-4,4.805382027871216e-4,0.004805382027871216,0.005766458433445459,0.010091302258529554,0.012493993272465162,0.010571840461316675,0.005285920230658337,0.0014416146083613647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
